video_id,title,description,publish_date,duration,view_count,like_count,url,thumbnail,processing_status,processing_date,transcript_path,embeddings_status,embeddings_date,embeddings_count
dZtjh9SfLdw,"""I Know Whom I Have Believed"" II Timothy 1:3-15","Fellowship Baptist Church - Oakton, VA 
July 28, 2024 (Morning Worship)",20240729,3117,11,1,https://www.youtube.com/watch?v=dZtjh9SfLdw,https://i.ytimg.com/vi/dZtjh9SfLdw/maxresdefault.jpg,processed,2025-04-14T23:50:19.358546,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\dZtjh9SfLdw.json,pending,,0
2KK1iGdL4p0,"""I Will Build My Church"" Matthew 16:18","Fellowship Baptist Church - Oakton, VA 
July 21, 2024 (Evening Worship)",20240722,2707,4,0,https://www.youtube.com/watch?v=2KK1iGdL4p0,https://i.ytimg.com/vi/2KK1iGdL4p0/maxresdefault.jpg,processed,2025-04-14T23:54:57.568067,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\2KK1iGdL4p0.json,pending,,0
bLIlrTCCUAY,"""Grace, Mercy And Peace"" II Timothy 1:1-2","Fellowship Baptist Church - Oakton, VA 
July 21, 2024 (Morning Worship)",20240721,3174,5,1,https://www.youtube.com/watch?v=bLIlrTCCUAY,https://i.ytimg.com/vi/bLIlrTCCUAY/maxresdefault.jpg,processed,2025-04-15T00:00:15.431477,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\bLIlrTCCUAY.json,pending,,0
mj9sDcUTsMw,"""Fishers Of Men - Part Three"" Matthew 4:19","Fellowship Baptist Church - Oakton, VA 
July 14, 2024 (Evening Worship)",20240721,1608,8,1,https://www.youtube.com/watch?v=mj9sDcUTsMw,https://i.ytimg.com/vi/mj9sDcUTsMw/maxresdefault.jpg,processed,2025-04-15T00:03:11.467919,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\mj9sDcUTsMw.json,pending,,0
7YFnql3gWjE,"""King Of Kings And Lord Of Lords"" I Timothy 6:13-21","Fellowship Baptist Church - Oakton, VA 
July 14, 2024 (Morning Worship)",20240714,3163,8,0,https://www.youtube.com/watch?v=7YFnql3gWjE,https://i.ytimg.com/vi/7YFnql3gWjE/maxresdefault.jpg,processed,2025-04-15T00:08:26.915063,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\7YFnql3gWjE.json,pending,,0
KksZiwr6dhM,"""Fishers Of Men - Part 2"" Matthew 4:19","Fellowship Baptist Church - Oakton, VA 
July 7, 2024 (Evening Worship)",20240708,2704,3,0,https://www.youtube.com/watch?v=KksZiwr6dhM,https://i.ytimg.com/vi/KksZiwr6dhM/maxresdefault.jpg,processed,2025-04-15T01:19:21.052617,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\KksZiwr6dhM.json,pending,,0
VUxY_FF000Q,"""Flee, Follow, Fight"" I Timothy 6:11-12","Fellowship Baptist Church - Oakton, VA 
July 7, 2024 (Morning Worship)",20240708,3062,5,0,https://www.youtube.com/watch?v=VUxY_FF000Q,https://i.ytimg.com/vi/VUxY_FF000Q/maxresdefault.jpg,processed,2025-04-15T01:24:43.551593,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\VUxY_FF000Q.json,pending,,0
pYa-HqXUOv8,"""Fishers Of Men - Part 1"" Matthew 4:19","Fellowship Baptist Church - Oakton, VA 
June 30, 2024 (Evening Worship)",20240702,2851,7,0,https://www.youtube.com/watch?v=pYa-HqXUOv8,https://i.ytimg.com/vi/pYa-HqXUOv8/maxresdefault.jpg,processed,2025-04-15T01:30:09.894392,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\pYa-HqXUOv8.json,pending,,0
53lojYZz2_0,"""Developing Biblical Perspective"" I Timothy 6:1-10","Fellowship Baptist Church - Oakton, VA 
June 30, 2024 (Morning Worship)",20240702,3140,4,0,https://www.youtube.com/watch?v=53lojYZz2_0,https://i.ytimg.com/vi/53lojYZz2_0/maxresdefault.jpg,processed,2025-04-15T01:36:04.697186,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\53lojYZz2_0.json,pending,,0
R9LB-ChokfQ,"""Restoration vs Excommunication"" II Thessalonians 3:14-15","Fellowship Baptist Church - Oakton, VA 
June 26, 2024 (Wednesday Bible Study)",20240627,2032,5,0,https://www.youtube.com/watch?v=R9LB-ChokfQ,https://i.ytimg.com/vi/R9LB-ChokfQ/maxresdefault.jpg,processed,2025-04-15T01:39:40.882969,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\R9LB-ChokfQ.json,pending,,0
0lpK3XY3NtI,"""How To Avoid Growing Weary"" II Thessalonians 3:13","Fellowship Baptist Church - Oakton, VA 
June 19, 2024 (Wednesday Bible Study)",20240624,1997,3,0,https://www.youtube.com/watch?v=0lpK3XY3NtI,https://i.ytimg.com/vi/0lpK3XY3NtI/maxresdefault.jpg,processed,2025-04-15T06:03:07.584000,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\0lpK3XY3NtI.json,pending,,0
hwLKY1FAuwU,"""Honorable Elders"" I Timothy 5:17-25","Fellowship Baptist Church - Oakton, VA 
June 23, 2024 (Morning Worship)",20240623,3246,9,0,https://www.youtube.com/watch?v=hwLKY1FAuwU,https://i.ytimg.com/vi/hwLKY1FAuwU/maxresdefault.jpg,processed,2025-04-15T06:08:50.038730,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\hwLKY1FAuwU.json,pending,,0
LXUyl5whAVc,"""How Shall We Order The Child?"" Judges 13","Fellowship Baptist Church - Oakton, VA 
June 16, 2024 (Morning Worship)",20240618,2909,5,1,https://www.youtube.com/watch?v=LXUyl5whAVc,https://i.ytimg.com/vi/LXUyl5whAVc/maxresdefault.jpg,processed,2025-04-15T06:14:15.492116,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\LXUyl5whAVc.json,pending,,0
ZLWDnQEtLm4,"""Someone Is Watching You"" Proverbs 23:26","Fellowship Baptist Church - Oakton, VA 
June 16, 2024 (Evening Worship)",20240618,2028,6,0,https://www.youtube.com/watch?v=ZLWDnQEtLm4,https://i.ytimg.com/vi/ZLWDnQEtLm4/maxresdefault.jpg,processed,2025-04-15T06:17:35.342119,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\ZLWDnQEtLm4.json,pending,,0
BB7NHySh5dQ,"""I Have Much People In This City"" Acts 18:1-11","Fellowship Baptist Church - Oakton, VA 
June 2, 2024 (Evening Worship)",20240603,2405,5,0,https://www.youtube.com/watch?v=BB7NHySh5dQ,https://i.ytimg.com/vi/BB7NHySh5dQ/maxresdefault.jpg,processed,2025-04-15T06:21:33.292708,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\BB7NHySh5dQ.json,pending,,0
_3aYAqg0rb4,"""Busybodies"" II Thessalonians 3:11-12","Fellowship Baptist Church - Oakton, VA 
May 29, 2024 (Wednesday Bible Study)",20240602,2101,4,0,https://www.youtube.com/watch?v=_3aYAqg0rb4,https://i.ytimg.com/vi/_3aYAqg0rb4/maxresdefault.jpg,processed,2025-04-15T06:25:10.525634,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\_3aYAqg0rb4.json,pending,,0
g08Zns8_rJI,"""Intercessory Prayer"" I Thessalonians 5:25","Fellowship Baptist Church - Oakton, VA 
May 8, 2024 (Wednesday Bible Study)",20240602,2000,19,0,https://www.youtube.com/watch?v=g08Zns8_rJI,https://i.ytimg.com/vi/g08Zns8_rJI/maxresdefault.jpg,processed,2025-04-15T06:28:37.560510,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\g08Zns8_rJI.json,pending,,0
ApQwzzTJDiU,"""Disorderly Behavior"" II Thessalonians 3:6-10","Fellowship Baptist Church - Oakton, VA 
May 22, 2024 (Wednesday Bible Study)",20240602,1932,4,0,https://www.youtube.com/watch?v=ApQwzzTJDiU,https://i.ytimg.com/vi/ApQwzzTJDiU/maxresdefault.jpg,processed,2025-04-15T06:31:50.244627,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\ApQwzzTJDiU.json,pending,,0
UNpT0Mg8wG8,"""A Healthy Church"" I Thessalonians 5:26-28","Fellowship Baptist Church - Oakton, VA 
May 15, 2024 (Wednesday Bible Study)",20240602,2023,3,0,https://www.youtube.com/watch?v=UNpT0Mg8wG8,https://i.ytimg.com/vi/UNpT0Mg8wG8/maxresdefault.jpg,processed,2025-04-15T06:35:12.311403,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\UNpT0Mg8wG8.json,pending,,0
ZujHgHWwrXE,"""Sanctification"" I Thessalonians 5:23","Fellowship Baptist Church - Oakton, VA 
April 24, 2024 (Wednesday Bible Study)",20240602,2091,4,0,https://www.youtube.com/watch?v=ZujHgHWwrXE,https://i.ytimg.com/vi/ZujHgHWwrXE/maxresdefault.jpg,processed,2025-04-15T06:38:38.447101,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\ZujHgHWwrXE.json,pending,,0
DoWaLkMdeTk,"""Bringing People To Jesus"" Mark 2:1-12","Fellowship Baptist Church - Oakton, VA 
June 2, 2024 (Morning Worship)",20240602,3140,2,0,https://www.youtube.com/watch?v=DoWaLkMdeTk,https://i.ytimg.com/vi/DoWaLkMdeTk/maxresdefault.jpg,processed,2025-04-15T06:43:57.488516,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\DoWaLkMdeTk.json,pending,,0
N6BsUO2YuSE,"""Every Man In His Place"" Judges 7:1-25","Fellowship Baptist Church - Oakton, VA 
May 26, 2024 (Evening Worship)",20240602,2834,4,0,https://www.youtube.com/watch?v=N6BsUO2YuSE,https://i.ytimg.com/vi/N6BsUO2YuSE/maxresdefault.jpg,processed,2025-04-15T06:49:00.415184,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\N6BsUO2YuSE.json,pending,,0
346_VFj2Pb0,"""Relationships In The Church"" I Timothy 5:1-16","Fellowship Baptist Church - Oakton, VA 
May 26, 2024 (Morning Worship)",20240526,2826,9,0,https://www.youtube.com/watch?v=346_VFj2Pb0,https://i.ytimg.com/vi/346_VFj2Pb0/maxresdefault.jpg,processed,2025-04-15T06:53:39.040849,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\346_VFj2Pb0.json,pending,,0
nKp9POTWPKI,"""How Is Your Diet?"" I Timothy 4:1-16","Fellowship Baptist Church - Oakton, VA 
May 19, 2024 (Morning Worship)",20240520,3130,9,0,https://www.youtube.com/watch?v=nKp9POTWPKI,https://i.ytimg.com/vi/nKp9POTWPKI/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgWyg-MA8=&rs=AOn4CLDbOGtL5upmI1udykVJV8UXEttpgA,processed,2025-04-15T06:59:00.110666,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\nKp9POTWPKI.json,pending,,0
8klBXE7J4Mg,"""I Know Their Sorrows"" Exodus 3:7-12","Fellowship Baptist Church - Oakton, VA 
May 19, 2024 (Evening Worship)",20240520,1986,13,2,https://www.youtube.com/watch?v=8klBXE7J4Mg,https://i.ytimg.com/vi/8klBXE7J4Mg/maxresdefault.jpg,processed,2025-04-15T07:02:12.486410,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\8klBXE7J4Mg.json,pending,,0
MD6v9zE8L4E,"""Honor Thy Mother"" Ephesians 6:1-3","Fellowship Baptist Church - Oakton, VA 
May 12, 2024 (Evening Worship)",20240513,1769,4,0,https://www.youtube.com/watch?v=MD6v9zE8L4E,https://i.ytimg.com/vi/MD6v9zE8L4E/maxresdefault.jpg,processed,2025-04-15T07:05:09.276953,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\MD6v9zE8L4E.json,pending,,0
FZYKQS7fq1w,"""Carry Him To His Mother"" II Kings 4:8-37","Fellowship Baptist Church - Oakton, VA 
May 12, 2024 (Morning Worship)",20240513,3248,6,0,https://www.youtube.com/watch?v=FZYKQS7fq1w,https://i.ytimg.com/vi/FZYKQS7fq1w/maxresdefault.jpg,processed,2025-04-15T07:10:34.144695,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\FZYKQS7fq1w.json,pending,,0
WSQz1cqL0PE,"""And Joseph Died"" Genesis 50:22-26","Fellowship Baptist Church - Oakton, VA 
May 5, 2024 (Evening Worship)",20240506,2647,3,0,https://www.youtube.com/watch?v=WSQz1cqL0PE,https://i.ytimg.com/vi/WSQz1cqL0PE/maxresdefault.jpg,processed,2025-04-15T07:14:46.515376,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\WSQz1cqL0PE.json,pending,,0
BER64GTDRQY,"""Great Is The Mystery Of Godliness"" I Timothy 3:16","Fellowship Baptist Church - Oakton, VA 
May 5, 2024 (Morning Worship)",20240505,3139,4,0,https://www.youtube.com/watch?v=BER64GTDRQY,https://i.ytimg.com/vi/BER64GTDRQY/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGHIgYyg-MA8=&rs=AOn4CLD1vj7eRAQeqBvSvXttp9e0SmjN_w,processed,2025-04-15T07:19:55.031104,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\BER64GTDRQY.json,pending,,0
AZytGOf3GPA,"""Behavior In God's Church - Part 2"" I Timothy 3:1-15","Fellowship Baptist Church - Oakton, VA 
April 21, 2024 (Morning Worship)",20240422,3134,16,1,https://www.youtube.com/watch?v=AZytGOf3GPA,https://i.ytimg.com/vi/AZytGOf3GPA/maxresdefault.jpg,processed,2025-04-15T07:25:19.630680,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\AZytGOf3GPA.json,pending,,0
mKA6rLg2GRE,"""God Meant It Unto Good"" Genesis 50:15-21","Fellowship Baptist Church - Oakton, VA 
April 21, 2024 (Evening Worship)",20240422,2337,1,0,https://www.youtube.com/watch?v=mKA6rLg2GRE,https://i.ytimg.com/vi/mKA6rLg2GRE/maxresdefault.jpg,processed,2025-04-15T07:29:04.913071,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\mKA6rLg2GRE.json,pending,,0
G5YRE5OaH7s,"""Abstain From All Appearance of Evil"" I Thessalonians 5:22","Fellowship Baptist Church - Oakton, VA 
April 10, 2024 (Wednesday Bible Study)",20240415,2080,12,0,https://www.youtube.com/watch?v=G5YRE5OaH7s,https://i.ytimg.com/vi/G5YRE5OaH7s/maxresdefault.jpg,processed,2025-04-15T07:32:31.351836,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\G5YRE5OaH7s.json,pending,,0
lhZ-3s-pM4Q,"""Sound In The Faith"" I Thessalonians 5:20-21","Fellowship Baptist Church - Oakton, VA 
April 3, 2024 (Wednesday Bible Study)",20240415,2261,2,0,https://www.youtube.com/watch?v=lhZ-3s-pM4Q,https://i.ytimg.com/vi/lhZ-3s-pM4Q/maxresdefault.jpg,processed,2025-04-15T07:36:21.872846,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\lhZ-3s-pM4Q.json,pending,,0
R16x_G3i864,"""Quench Not The Spirit"" I Thessalonians 5:19","Fellowship Baptist Church - Oakton, VA 
March 27, 2024 (Wednesday Bible Study)",20240415,1888,0,0,https://www.youtube.com/watch?v=R16x_G3i864,https://i.ytimg.com/vi/R16x_G3i864/maxresdefault.jpg,processed,2025-04-15T07:39:26.796495,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\R16x_G3i864.json,pending,,0
YSyHF-jDiT4,"""In Every Thing Give Thanks"" I Thessalonians 5:18","Fellowship Baptist Church - Oakton, VA 
March 20, 2024 (Wednesday Bible Study)",20240415,2206,0,0,https://www.youtube.com/watch?v=YSyHF-jDiT4,https://i.ytimg.com/vi/YSyHF-jDiT4/maxresdefault.jpg,processed,2025-04-15T07:43:13.277775,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\YSyHF-jDiT4.json,pending,,0
Byn6kSjmOVQ,"""Pray Without Ceasing"" I Thessalonians 5:17","Fellowship Baptist Church - Oakton, VA 
March 13, 2024 (Wednesday Bible Study)",20240415,1920,0,0,https://www.youtube.com/watch?v=Byn6kSjmOVQ,https://i.ytimg.com/vi/Byn6kSjmOVQ/maxresdefault.jpg,processed,2025-04-15T07:46:33.026951,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Byn6kSjmOVQ.json,pending,,0
14-lQQNG7W8,"""Jacob's Final Request"" Genesis 49:29 - 50:14","Fellowship Baptist Church - Oakton, VA 
April 14, 2024 (Evening Worship)",20240415,2555,3,0,https://www.youtube.com/watch?v=14-lQQNG7W8,https://i.ytimg.com/vi/14-lQQNG7W8/maxresdefault.jpg,processed,2025-04-15T07:50:46.376378,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\14-lQQNG7W8.json,pending,,0
XzbN4ONOJUs,"""Behavior In God's Church - Part One"" I Timothy 2:9-15","Fellowship Baptist Church - Oakton, VA 
April 7, 2024 (Morning Worship)",20240407,2797,5,1,https://www.youtube.com/watch?v=XzbN4ONOJUs,https://i.ytimg.com/vi/XzbN4ONOJUs/maxresdefault.jpg,processed,2025-04-15T07:55:31.229669,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\XzbN4ONOJUs.json,pending,,0
WywZJVACwn4,"""The Grave Could Not Hold Him"" Matthew 28:5-6","Fellowship Baptist Church - Oakton, VA 
March 31, 2024 (Morning Worship)",20240407,3112,2,0,https://www.youtube.com/watch?v=WywZJVACwn4,https://i.ytimg.com/vi/WywZJVACwn4/maxresdefault.jpg,processed,2025-04-15T08:00:54.293537,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\WywZJVACwn4.json,pending,,0
d7fsLPs8FTY,"""Jacob Blesses His Sons - Part Two"" Genesis 49:13-19","Fellowship Baptist Church - Oakton, VA 
March 24, 2024 (Evening Worship)",20240325,2814,4,0,https://www.youtube.com/watch?v=d7fsLPs8FTY,https://i.ytimg.com/vi/d7fsLPs8FTY/maxresdefault.jpg,processed,2025-04-15T08:05:32.741931,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\d7fsLPs8FTY.json,pending,,0
RDBub5zwffE,"""They Crucified Him"" Matthew 27:27-50","Fellowship Baptist Church - Oakton, VA 
March 24, 2024 (Morning Worship)",20240325,2883,5,0,https://www.youtube.com/watch?v=RDBub5zwffE,https://i.ytimg.com/vi/RDBub5zwffE/maxresdefault.jpg,processed,2025-04-15T08:10:18.456386,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\RDBub5zwffE.json,pending,,0
vbzVT4V_Mu8,"""Rejoice Evermore"" I Thessalonians 5:16","Fellowship Baptist Church - Oakton, VA 
February 28, 2024 (Wednesday Bible Study)",20240320,2222,2,0,https://www.youtube.com/watch?v=vbzVT4V_Mu8,https://i.ytimg.com/vi/vbzVT4V_Mu8/hqdefault.jpg?sqp=-oaymwEmCOADEOgC8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGGUgWSg-MA8=&rs=AOn4CLA79s7D17wRzV_Ih44xG86ICYLhcw,processed,2025-04-15T08:14:13.977491,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\vbzVT4V_Mu8.json,pending,,0
09KQDExB3yQ,"""Jacob Blesses His Sons - Part 1"" Genesis 49:1-12","Fellowship Baptist Church - Oakton, VA 
March 17, 2024 (Evening Worship)",20240320,2255,5,0,https://www.youtube.com/watch?v=09KQDExB3yQ,https://i.ytimg.com/vi/09KQDExB3yQ/maxresdefault.jpg,processed,2025-04-15T08:17:50.075500,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\09KQDExB3yQ.json,pending,,0
LWRF1zxBaOM,"""Pray Without Ceasing"" I Thessalonians 5:17","Fellowship Baptist Church - Oakton, VA 
March 13, 2024 (Wednesday Bible Study)",20240320,1920,7,0,https://www.youtube.com/watch?v=LWRF1zxBaOM,https://i.ytimg.com/vi/LWRF1zxBaOM/maxresdefault.jpg,processed,2025-04-15T08:21:08.521669,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\LWRF1zxBaOM.json,pending,,0
YCUS9wAR_oA,"""Thy Will Be Done"" Luke 11:1-4","Fellowship Baptist Church - Oakton, VA 
March 17, 2024 (Morning Worship)",20240318,2713,7,0,https://www.youtube.com/watch?v=YCUS9wAR_oA,https://i.ytimg.com/vi/YCUS9wAR_oA/maxresdefault.jpg,processed,2025-04-15T08:25:42.588328,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\YCUS9wAR_oA.json,pending,,0
KllS1nVQlNQ,"""A Praying Church"" Acts 12:1-19","Fellowship Baptist Church - Oakton, VA 
March 10, 2024 (Morning Worship)",20240311,2871,13,0,https://www.youtube.com/watch?v=KllS1nVQlNQ,https://i.ytimg.com/vi/KllS1nVQlNQ/maxresdefault.jpg,processed,2025-04-15T08:30:34.285629,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\KllS1nVQlNQ.json,pending,,0
2fOfcjfGKkk,"""Why Missions?"" Romans 10:13-17","Fellowship Baptist Church - Oakton, VA 
March 10, 2024 (Evening Worship)",20240311,2193,8,0,https://www.youtube.com/watch?v=2fOfcjfGKkk,https://i.ytimg.com/vi/2fOfcjfGKkk/maxresdefault.jpg,processed,2025-04-15T08:34:25.867810,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\2fOfcjfGKkk.json,pending,,0
PE0mOy8YRqw,"""Effectual Prayer"" I Timothy 2:8","Fellowship Baptist Church - Oakton, VA 
March 3, 2024 (Morning Worship)",20240304,2864,2,0,https://www.youtube.com/watch?v=PE0mOy8YRqw,https://i.ytimg.com/vi/PE0mOy8YRqw/maxresdefault.jpg,processed,2025-04-15T08:39:31.640280,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\PE0mOy8YRqw.json,pending,,0
lIjfy9mcNI0,"""The Lord's Supper"" I Corinthians 11:23-31","Fellowship Baptist Church - Oakton, VA 
March 3, 2024 (Evening Worship)",20240304,2258,6,0,https://www.youtube.com/watch?v=lIjfy9mcNI0,https://i.ytimg.com/vi/lIjfy9mcNI0/maxresdefault.jpg,processed,2025-04-15T08:43:16.597033,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\lIjfy9mcNI0.json,pending,,0
CejLq4peEWY,"""Jacob Guided His Hands Wittingly"" Genesis 48:1-22","Fellowship Baptist Church - Oakton, VA 
February 25, 2024 (Evening Worship)",20240226,2884,5,0,https://www.youtube.com/watch?v=CejLq4peEWY,https://i.ytimg.com/vi/CejLq4peEWY/maxresdefault.jpg,processed,2025-04-15T08:47:56.119008,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\CejLq4peEWY.json,pending,,0
Ms9rW5KmNQM,"""God's Will For Humanity"" I Timothy 2:4-7","Fellowship Baptist Church - Oakton, VA 
February 25, 2024 (Morning Worship)",20240226,3026,9,0,https://www.youtube.com/watch?v=Ms9rW5KmNQM,https://i.ytimg.com/vi/Ms9rW5KmNQM/maxresdefault.jpg,processed,2025-04-15T08:53:04.203743,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Ms9rW5KmNQM.json,pending,,0
